Tweeet,Created time
Meeting in Essex finished at 5 so having a meal before I hit the M25. Good planning eh?,1485368481
@eagleradio there is a broken down car on m3 southbound between m25 and junction 3 in outside lane,1485368539
#M25 J23 anti-clockwise exit | Congestion https://t.co/DBPoBybASD Thx 2 HW England,1485368609
#M25 clockwise within J24 | Congestion https://t.co/d57dlyHUZH Thx 2 HW England,1485368610
M25 clockwise between J25 and J26 | Clockwise | Overturned Vehicle https://t.co/WlrzDvRcTN,1485368677
connector at M25 J2/A2/A282 | Anti-Clockwise | Congestion,1485368703
M25 J14 clockwise exit to roundabout at A3113 | Clockwise | Congestion,1485368704
"happy birthday @baby_m25!!😇you make the best memories, miss you lots! have a wonderful day💙 https://t.co/rmeQSR2y3r",1485368734
@HighwaysSEAST Gantry info boards need to be accurate. Don't tell me there are delays M25 J24-J25 when they actually start at J22!!! 😠😠😠,1485368776
Are there any executives that commute daily by helicopter from South Essex to North Herts pls? #boredcommuter on #m25,1485368860
M25: Shut clockwise J25-26 (A10-Waltham Abbey) due to an overturned vehicle #HeartNews https://t.co/flIoQo9b98,1485368900
M25: Shut clockwise J25-26 (A10-Waltham Abbey) due to an overturned vehicle #HeartNews https://t.co/OeV9Hqy6nD,1485368900
"#M4 returned to normal eastbound between J6, Slough and J4B M25",1485368998
#M25 clockwise between J23 and J24 | Congestion https://t.co/LJA7QfyUcC,1485369035
#M1 has 3 lanes shut southbound due to a vehicle fire approaching the M25 interchange #HeartNews https://t.co/7nINPxNJIr,1485369073
#M1 has 3 lanes shut southbound due to a vehicle fire approaching the M25 interchange #HeartNews https://t.co/hXCItKVdLN,1485369073
"M25 blocked clockwise between J25, A10 (Enfield) and J26, A121 (Waltham Abbey).",1485369097
@Helen9295 @joemcelderry91 makes sitting on the M25 quite bearable lol!! 😂😂,1485369128
#M25 clockwise between J23 and J24 | Congestion https://t.co/d57dlyHUZH Thx 2 HW England,1485369187
"M25 : Road blocked clockwise between J25, Enfield and J26, Waltham Abbey, because of an overturned vehicle, congestion back to J21 M1",1485369229
link road from M25 J12 anti-clockwise to M3 J2 westbound | Congestion https://t.co/TBj37xrLNl,1485369274
Severe Accident: Southbound between  and M25 #Hertfordshire #Traffic #M25,1485369307
M25: motorway or instrument of torture?,1485369543
#M25 clockwise within J23 | Congestion https://t.co/LJA7QfyUcC,1485369544
#M25 J25 clockwise access - Congestion - Full details at https://t.co/l5EmoAw0RN,1485369551
Stationary 30 mins now. #M25 #J25 https://t.co/K138UJ9fEK,1485369583
@cutz10 Yea that's bad but the M25 up to the Dartford tunnel makes me want to top myself,1485369654
Minor Congestion: Northbound between M25 and A1001 #Traffic #M25 #A1001,1485369671
link road from M25 J12 anti-clockwise to M3 J2 westbound | Congestion https://t.co/9QuA7c31mU Thx 2 HW England,1485369728
Not up for Yacht Masters tonight - too much driving round the M25 in the fog today. Oh and I haven't finished the homework either.,1485369781
#M25 clockwise within J23 | Congestion https://t.co/d57dlyHUZH Thx 2 HW England,1485369805
M25 J25 clockwise access | Clockwise | Congestion https://t.co/pc4yX7PANv,1485369881
M1 Southbound - three lanes shut between Junction 8 Hemel Hempstead and J6A M25 after a car's badly damaged from an… https://t.co/wFckoV43IJ,1485369881
We've released traffic in 2 lanes #M25 clockwise btwn J25 and J26. 2 lanes remain closed while we continue to deal with a collision. #Delays,1485369910
We've released traffic in 2 lanes #M25 clockwise btwn J25 and J26. 2 lanes remain closed while we continue to deal with a collision. #Delays,1485369910
Stuck on the m25. Over turned car has ever no idea what time we will get home.,1485369960
"Avoid the M25 j25. You're looking at a 49,705 day delay. https://t.co/wgDnp3uKRG",1485370028
We've released traffic in 2 lanes #M25 clockwise btwn J25 and J26. 2 lanes remain closed while we continue to deal with a collision. #Delay…,1485370093
Sat Nav gives me the delightful news that the M25 is closed and my new eta is 11.31pm. At services on M6. I am so glam! 💥💥💥,1485370142
Severe delays on #M25 J22-J26 clockwise due to an over-turned car btwn J25-J26. 2 lanes (of 4) closed for recovery… https://t.co/8Rfg2016yY,1485370199
Severe delays on #M25 J22-J26 clockwise due to an over-turned car btwn J25-J26. 2 lanes (of 4) closed for recovery… https://t.co/tg268g755V,1485370199
Severe delays on #M25 J22-J26 clockwise due to an over-turned car btwn J25-J26. 2 lanes (of 4) closed for recovery… …,1485370326
@robjupp sitting on M25 heading for Brentwood.  In between j24 and j25 and eta 9.30pm.,1485370500
M25 J4 anti-clockwise exit | Anti-Clockwise | Vehicle Obstruction,1485370624
M25 J4 anti-clockwise exit | Vehicle Obstruction https://t.co/9ULiMrA8Eq,1485370627
#M25 J4 anti-clockwise exit - Vehicle Obstruction - Full details at https://t.co/l5EmoAw0RN,1485370630
"having to lob not one, but two Starbucks's cups full of piss out the window on the M25 was not the highlight of my day.",1485370643
"happy birthday @baby_m25 😘 I hope you have an awesome day, love you!!!!!",1485370837
Flight deck of new Panamera. Standstill on the M25 is good time to figure out how the hell it works https://t.co/csXvazYBcB,1485370907
M25 J4 anti-clockwise exit | Vehicle Obstruction https://t.co/HfoCEipfwg Thx 2 HW England,1485370966
"@DotNetRocksShow Excel is very much in London - zone 2 or 3. Heathrow is like in zone 9, and that's still inside the M25...",1485371052
Just the 2 hours to get home #m25 😩,1485371124
M25 anti-clockwise between J13 and J12 | Anti-Clockwise | Congestion,1485371166
#M25 clockwise within J16 after M40 J1A southbound exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485371171
"#Traffic #update M25 J4 anti-clockwise exit | Anti-Clockwise | Vehicle Obstruction https://t.co/2ABdufyZyV January 25, 2017",1485371289
#M25 J25 clockwise access - Congestion - Full details at https://t.co/l5EmoANBJl,1485371342
M25 clockwise within J16 after #M40 J1A southbound exit - Congestion - Full details at https://t.co/8dTCEk9uCs,1485371342
We've got another lane open #M25 C/W J25 - J26. Just 1 lane now closed while we await recovery. Severe delays in the area - pls plan ahead,1485371513
We've got another lane open #M25 C/W J25 - J26. Just 1 lane now closed while we await recovery. Severe delays in the area - pls plan ahead,1485371513
"ROAD CLOSURE: Three lanes closed and queueing traffic due to accident, M1 Southbound btw J7 / A414 (Junction 8 Hemel Hempstead) and J6A M25.",1485371537
"ROAD CLOSURE: Three lanes closed and queueing traffic due to accident, M1 Southbound btw J7 / A414 (Junction 8 Hemel Hempstead) and J6A M25.",1485371537
Eastern Traffic M25 anti-clockwise between J23 and J22 | Anti-Clockwise | Road Works https://t.co/ezaqpM7umQ Drive Safe All,1485371545
ROAD CLOSURE: M25 clockwise blocked due to accident and overturned vehicle between J25 A10 (Enfield) and J26 A121 (Waltham Abbey),1485371554
ROAD CLOSURE: M25 clockwise blocked due to accident and overturned vehicle between J25 A10 (Enfield) and J26 A121 (Waltham Abbey),1485371554
We've got another lane open #M25 C/W J25 - J26. Just 1 lane now closed while we await recovery. Severe delays in the area - pls plan ahead …,1485371569
Fuck the M25!!! Been on it an hour and hardly moved!!,1485371786
M25 update: now open clockwise J25-26 (A10-Waltham Abbey) after an earlier crash. Very long delays back from A1M/South Mimms #HeartNews,1485371988
M25 update: now open clockwise J25-26 (A10-Waltham Abbey) after an earlier crash. Very long delays back from A1M/South Mimms #HeartNews,1485371988
link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Congestion,1485372244
link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Congestion https://t.co/tQAuAu6ED2,1485372246
M3 link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Congestion,1485372336
#M25 J21A clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485372608
#M25 J21A clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1485372608
link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Congestion,1485372664
M3 link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Congestion,1485372790
TFL UPDATE: TfLTrafficNews: Traffic is now flowing well on the northbound A10 following a traffic light fault at M25 J25 and an additional …,1485373272
@airindiain Now flying from #Heathrow T2 and Live on @8OutdoorMedia 's M25 12 Lanes Courtesy of @hereandnow365 https://t.co/4e5GrCFZyr,1485373623
M25 | Hertfordshire | Clockwise | Lanes Closed | Severe Delays #Traffic https://t.co/d7jmqRPMTg,1485373697
#M1 southbound closure 7-6A; traffic for #M25 east can divert on A414 to St Albans and join #M25 at junction 22; Long Delays,1485373897
Recovery completed and scene clear following earlier overturned vehicle. #M25 clockwise between J25 and J26. Delays have eased considerably,1485374019
Recovery completed and scene clear following earlier overturned vehicle. #M25 clockwise between J25 and J26. Delays have eased considerably,1485374019
Another one for motorists this evening... https://t.co/Nv8mAgVITn?,1485374210
Another one for motorists this evening... https://t.co/Us61MdX3lZ?,1485374210
Find out which days of the week are best and worst for M25 traffic jams https://t.co/ZfpyVaU47P,1485374404
@airindiain Arrives at Heathrow T2 and gridlocked traffic on @8OutdoorMedia 's M25 Heathrow screen.  Courtesy of… https://t.co/xrORgfOl78,1485374454
@joypaincity still beats the M25 which I had the misfortune of being on this morning.,1485374569
Recovery completed and scene clear following earlier overturned vehicle. #M25 clockwise between J25 and J26. Delays have eased considerably…,1485374620
@petecloss @Kenetor @Tyzaa_ @GlareUsy @sketchseven Well jel. This is my last 'free' weekend for ages. And I've got to spend min 4 hrs on M25,1485374708
"@FrazzledAquila @Kenetor @Tyzaa_ @GlareUsy @sketchseven Wait, isn’t 4 hours on the M25 two full laps? Or just one junction during rush hour?",1485374897
Warning... https://t.co/Nv8mAgVITn,1485375024
Warning... https://t.co/Us61MdX3lZ,1485375024
News: libbymcbride1 published M25 traffic at Waltham Abbey after vehicle overturns https://t.co/OYXvl1Dqqo,1485375136
Do you like to paddle #kayak here's an ideal Marine radio just for you https://t.co/ZPj31TwRQ4 https://t.co/jrvPa5Do50,1485375301
happy birthday @baby_m25! slide by soon aha 🎊🎉🎁,1485375727
@baby_m25 happy bday 🤓🎉,1485375737
#M25 RTC court result careless driving utilising court deposit scheme involving HGV &amp; car https://t.co/bqW81rr9Y4,1485375861
M25 traffic at Waltham Abbey after vehicle overturns https://t.co/dFPdShXoNu,1485376160
I'm still looking after what M25 means..,1485376456
"#Traffic #update M25 J24 clockwise exit | Clockwise | Broken down vehicle https://t.co/7HGrglqFH5 January 25, 2017",1485376782
M25 J24 clockwise exit | Broken down vehicle https://t.co/A5cCLfanD9,1485376843
#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,1485376924
#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prBa31,1485376925
@jumbo747pilot Will probably be there a bit early just so the M25 traffic doesn't cause problems...,1485378094
M25 J24 clockwise exit | Broken down vehicle https://t.co/OBHd22tpFY Thx 2 HW England,1485378257
#M25 anti-clockwise between J3 and J2 | Anti-Clockwise | Road Works | Kent https://t.co/ajXXbi5aLS #uktraffic,1485378457
Chuffin' traffic - M25 you can be a real drag. Finally home.....more tomorrow. #londonlocations… https://t.co/wSmGW3Dt4D,1485379413
M25 J24 clockwise exit | Clockwise | Broken down vehicle https://t.co/75vYMLHcov,1485379468
"Dear M25,

My sentiments exactly.

PS. Can you pass it on to your buddy the M6?

Thanks! https://t.co/buNskSIIpo",1485379500
"Wanna know what the widening A12 will look like @BBCEssex, just look at the M25. More lanes won't make a difference! https://t.co/P3zaDociTh",1485379735
M25 clockwise between J10 and J11 | Clockwise | Road Works,1485380464
"@sarcasticvaper M2 jct with the M25 
Should keep us busy for a while",1485380712
"@MDWidlake Ah, wish I was there. Busy doing another ZFS stacking and racking ... and of course M25. Enjoy!! :)",1485381177
"#Traffic #update M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works https://t.co/eKqL0pbFjK January 25, 2017",1485381723
#Essex: M25 traffic at Waltham Abbey after vehicle overturns https://t.co/AbJFf8b3fZ https://t.co/RZMn2vBJki,1485382027
"#Traffic #update link road from M25 J7 clockwise to M23 J8 southbound | Clockwise | Road Works https://t.co/IDMhR1PyrK January 25, 2017",1485382059
"#Traffic #update link road from M25 J7 clockwise to M23 J8 northbound | Clockwise | Road Works https://t.co/Aky5jqB10p January 25, 2017",1485382060
"@CJohnstonNI @PoliceServiceNI Tbh, I've been in London with M25 closed and it's the same. Total gridlock.

Until we introduce tolling...",1485382215
I'm trying to imagine the equivalant sort of behaviour over the M25 just before the dartford crossing @PrisonPlanet https://t.co/DkKrl1xGxd,1485382626
So this is why my commute is 💩#M25 Jams that cause misery for hundreds of motorists can be caused by just 1 driver https://t.co/wt7gNk4iXO,1485383382
Eastern Traffic link road from M40 J1A northbound to M25 J16 | Northbound | Road Works https://t.co/EYBxNHibeN Drive Safe All,1485383469
Eastern Traffic link road from M25 J15 anti-clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/qbpUFyLXyV Drive Safe All,1485383470
link road from M25 J15 anti-clockwise to M4 J4B eastbound | Eastbound | Road Works https://t.co/W1UjndtDL3,1485383946
Chamber Members Asked to Consider Support for M25 Fund Raiser ... More News ... https://t.co/VlY7hjEtKk https://t.co/mMjEhxbNlT,1485384108
#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/l5EmoANBJl,1485385205
@dgrwhippet @DailyMailUK Absolutely true! Not like the ignorant Brexidiots outside the M25!,1485385782
"When @StainesFire closes, who will attend flooding, road traffic accidents, local and M25, support Heathrow Airport, specialist services 1/2",1485385911
It's that m25... https://t.co/aAHrt8Vaim,1485385982
"Mr @SadiqKhan , impose a combustion engine free zone inside the M25 when #London #airpollution is at High or Very High levels. Can be done!",1485387361
A mad dash down the M4/M25 was so worth it. Well done @TomHier_ #onasJoseph #Josephuktourguildford #soproud,1485389065
#M25 clockwise between J24 and J25 - Broken down vehicle - Full details at https://t.co/l5EmoANBJl,1485390245
#M25 clockwise between J24 and J25 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,1485390245
M25 clockwise between J24 and J25 | Broken down vehicle https://t.co/uwQOvIJFdL,1485390304
M25 clockwise between J24 and J25 | Broken down vehicle https://t.co/DGFWORprl7 Thx 2 HW England,1485390486
#M25 clockwise between J24 and J25 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,1485390605
#M25 J24 clockwise exit - Broken down vehicle - Full details at https://t.co/LwI3prjyEr,1485392405
A30 westbound between A308 and M25 | Westbound | Road Works https://t.co/D7LEtdCCLE,1485392405
M26 eastbound between M25/A21 and J2A | Eastbound | Road Works,1485392405
A30 eastbound between M25 and A308 | Eastbound | Road Works,1485392408
A30 westbound between A308 and M25 | Westbound | Road Works,1485392408
South East Traffic M26 eastbound between M25/A21 and J2A | Eastbound | Road Works https://t.co/Rg1Clr19XZ Drive Safe All,1485392469
South East Traffic A30 eastbound between M25 and A308 | Eastbound | Road Works https://t.co/qI469Ag38f Drive Safe All,1485392472
South East Traffic A30 westbound between A308 and M25 | Westbound | Road Works https://t.co/CwKpnFKKAN Drive Safe All,1485392473
link road from M25 J7 clockwise to M23 J8 southbound | Clockwise | Road Works,1485399544
South East Traffic link road from M25 J7 clockwise to M23 J8 southbound | Clockwise | Road Works https://t.co/bJBIcLWykK Drive Safe All,1485399972
#M25 anti-clockwise between J6 and J5 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,1485401224
#M25 anti-clockwise between J6 and J5 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,1485401224
M25 anti-clockwise between J6 and J5 | Broken down vehicle https://t.co/f7nPr1O2lR,1485401252
M25 anti-clockwise between J6 and J5 | Broken down vehicle https://t.co/8WNHVyC1O2 Thx 2 HW England,1485401536
M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Broken down vehicle,1485401945
link road from #M40 J1A northbound to M25 J16 | Northbound | Road Works | Buckinghamshire https://t.co/nmA507eWvB #east #uktraffic,1485406657
#M25 clockwise between J27 and J28 | Clockwise | Road Works | Greater London Authority https://t.co/3uxZc6Q8N4 #east #uktraffic,1485407563
happy birthday @baby_m25 i miss you!! hope you had a great day 😇😇,1485408314
Happy birthday!!🤗@baby_m25,1485408578
@baby_m25 happy bday lil nigga,1485408714
Happy Birthday!!😊🎊 hope everything is going good with you!! @baby_m25,1485408752
@baby_m25 good to hear!💯,1485408885
Dumped fox’s head could be latest killing by M25 Cat Killer https://t.co/ikLZOfAVRw https://t.co/blH99qLr2Q,1485409274
@ryanGFCgordon11 and to add to that if the m25 could also find a bin and hop in the cunt that would also be nice 👍🏻,1485410448
"26th January 2017
#collage   M25 size 80 x 53 cm
#acrylic #marker #paper on… https://t.co/pCpSCqN1JO",1485410571
@Tizzwizzliz @adryth my head is like the M25 ! I haven't had a full nights sleep for years I'd be shocked if I slept through x,1485412052
#M25 - MINOR - Surrey Clockwise - Congestion - Between Clacket Lane Services Surrey and J6 for A22 Surrey,1485412482
#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J21 for M1 Hertfordshire and J18 for A404 Rickmansworth,1485412527
Minor Congestion: Westbound between A128 and J29 #Essex #Traffic #A128 #M25,1485412687
#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J17 for A412 Hertfordshire and J15 for M4 Richings Park,1485413060
TRAVEL: Heavy traffic on M25 clockwise between J10 A3 (Wisley Interchange) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,1485414101
M25 traffic at Waltham Abbey after vehicle overturns https://t.co/LvJJM8C3bH #Chelmsford,1485414214
#M25 - MINOR - Surrey Clockwise - Congestion - Between J10 for A3 Surrey and J11 for A317 London,1485414269
M11 Southbound - Slow moving traffic between Junction 7 (Hastingwood Interchange/Harlow) and Junction 6 (M25,1485414353
If only I could get back all the time I spend on the m25 to be actually productive!,1485414901
"M25 anticlockwise
Between J17 A412 (Maple Cross) and J16 M40
Queueing traffic https://t.co/8NSRLUOxU2",1485416064
M11 Southbound – Slow moving traffic between Junction 6 (M25) and junction 4 (A406/North Circular),1485416483
#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485416524
#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1485416525
Dumped fox’s head could be latest killing by M25 Cat Killer https://t.co/bjXSHCTMis,1485416985
#M25 - MINOR - Hertfordshire Anti-Clockwise - Congestion - Between J24 for A111 Hertfordshire and A111 South Mimms,1485417139
#M25 J3 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485417243
#M25 J3 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1485417244
#M25 Queueing anticlockwise between J17 and J16 M40.,1485417252
M25 J3 clockwise exit | Clockwise | Congestion,1485417304
#M25 Heavy clockwise between J9 Leatherhead and J11 Chertsey.,1485417428
#M25 J18 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485417608
#M25 J18 clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1485417608
Minor Congestion: Northbound between J9 and A3 #Surrey #Traffic #M25 #A3,1485417909
#M25 J25 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485417968
#M25 J25 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1485417968
TRAVEL: Heavy traffic on M25 clockwise between J9 A243 / A245 / B2430 (Leatherhead) and J11 A317 (Chertsey). https://t.co/RmhHfOOVss,1485417984
Minor Congestion: Westbound from Spur to Rushmore Hill #GreaterLondon #Traffic #M25,1485418090
#M25 J30 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prjyEr,1485418145
1st March 2017  - 6 POINTS &amp; £200 FINE #mobilephone #drivesafe #londonislovinit #stortfordhour #M25 #DriveToArrive https://t.co/dfhDzwdqvQ,1485418266
1st March 2017  - 6 POINTS &amp; £200 FINE #mobilephone #drivesafe #londonislovinit #stortfordhour #M25... https://t.co/0xymZSdBS2,1485418271
@SurreyRoadCops @tangowhisky26 I regularly witness people watching iPads on M25 yet your prosecutions department need CCTV to prosecute FFS!,1485418577
#ThrowbackThursday In September 2013 we began supplying over 100 skilled workers to upgrade junctions on the M25.… https://t.co/7zWD5hgurt,1485418625
A2 westbound between M25/A282 and A2018 | Westbound | Congestion,1485418628
What better way to start a very busy day than with some tea in teacups? @ M25 motorway https://t.co/d6fQbZRwAc,1485418669
Morning reminder...please don't use your #mobilephone whilst driving #staysafe #FlockBN #M25 #M11 #M6 #A1… https://t.co/5SnMmAfilG,1485419627
#M25 Heavy anticlockwise between J13 A30 Staines and J11 Chertsey.,1485419847
Medium Disruption: Eastbound at J2 #Kent #Traffic #M25,1485420007
Helped nearby drivers by reporting a heavy traffic jam on M25 (CW) on @waze - Drive Social. https://t.co/GSYDu4VEcA,1485420145
Medium Accident: Southbound between A414 and M25 #Essex #Traffic #A414 #M25,1485420247
#M25 J28 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485420310
M25 clockwise at the Cobham services slip road between J9 and J10 | Congestion https://t.co/Xu02DYByKE,1485420485
Helped nearby drivers by reporting a visible police trap on M25 (CW) on @waze - Drive Social. https://t.co/oOtq9kIWVX,1485420490
Helped nearby drivers by reporting a visible police trap on M25 (CW) on @waze - Drive Social. https://t.co/mCNKuoJl4d,1485420561
M25 clockwise at the Cobham services slip road between J9 and J10 | Clockwise | Congestion,1485420664
#M25 clockwise at the Cobham services slip road between J9 and J10 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485420671
M25 clockwise at the Cobham services slip road between J9 and J10 | Congestion https://t.co/AgWM9kFdjE Thx 2 HW England,1485420745
Helped nearby drivers by reporting a heavy traffic jam on M25 (CW) on @waze - Drive Social. https://t.co/IaRvHNe3RQ,1485420870
Looking forward to catching up with @mrdanwalker for @GolfMonthly shortly @galvingreen offices. M25 on good behaviour for once :),1485420875
#M25 J22 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485421030
#M25 J22 anti-clockwise exit | Congestion https://t.co/FHyqmTcXBv,1485421984
#M25 J22 anti-clockwise exit | Congestion https://t.co/3wdYZrJtmt Thx 2 HW England,1485421995
Get 40% OFF from the carpet/upholstery price of your Guaranteed End of Tenancy Cleaning we offer you in London and… https://t.co/XSLvIlO9Qv,1485422089
M25 J3 clockwise exit | Clockwise | Congestion,1485422465
Dumped fox’s head could be latest killing by M25 Cat Killer https://t.co/EyR8wRH08u #Basildon https://t.co/6QuzMpbGNX,1485422831
"4 New 35x12.50R20 BF Goodrich All Terrain T/A KO2 121R BW Tires: $1,259.88 End Date: Friday… https://t.co/eSY8b9o10M",1485424744
"Unprecedented amount of police cars on the #M25 the other day, drug dealer down my road's still going strong tho #police #motorway #crims",1485424907
Dumped fox’s head could be latest killing by M25 Cat Killer https://t.co/RMgmz3Xqzt #Southend https://t.co/flXeNxucp5,1485425891
"Right, off down to the big smoke.....
Be kind M1 and M25 please.",1485426964
#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485426964
#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/LwI3prBa31,1485426964
My boy xx 😘 @ M25 motorway https://t.co/qpXL5cSCGO,1485427346
my son ASHELY ❤️️❤️️❤️️ @ M25 motorway https://t.co/IWvn4bdZ5a,1485427400
"@BenChu_ @TheIndyBusiness you keep saying it but the people don't believe it, they live it, there's a whole country outside of the M25.",1485427723
"@C4F1 

You should've dropped boring Monaco &amp; kept Monza.

Monaco reminds me of the M25 in rush hour.",1485428158
#M25 J30 anti-clockwise exit | Congestion https://t.co/RMwkMSQPDz,1485428253
#M25 J30 anti-clockwise exit | Congestion https://t.co/lUFQ46yBWU Thx 2 HW England,1485428298
M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works,1485428704
#M25 Heavy traffic due to earlier accident on M25 anticlockwise between J16 M40 and J15 M4.,1485428781
"About time! M25 earlier in the week &amp; in 45 mins I counted 36 motorists using mobile's.
Seem to think it's safe whi… https://t.co/BEt0uvVsI5",1485429091
#M25 anti-clockwise within J16 after M40 J1A northbound exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485429125
#M25 anti-clockwise within J16 after M40 J1A northbound exit - Congestion - Full details at https://t.co/LwI3prBa31,1485429125
M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/pDYL0caOfW,1485429245
Eastern Traffic M25 J26 clockwise exit | Clockwise | Road Works https://t.co/xbmXmCVRZC Drive Safe All,1485429501
Eastern Traffic M25 J26 anti-clockwise exit | Anti-Clockwise | Road Works https://t.co/R0qGDQbZCi Drive Safe All,1485429502
South East Traffic M25 anti-clockwise between J6 and J5 | Anti-Clockwise | Road Works https://t.co/3S3t41MCiV Drive Safe All,1485429790
@neha_m25 it means we have lots of work promoting female entrepreneurs and technical job opportunities from the ground up!,1485429811
One lane closed and slow traffic due to a broken down vehicle on the #M25 anticlockwise between J25 (#Enfield) and… https://t.co/sI0Gn3m6FP,1485430026
One lane closed and slow traffic due to broken down vehicle on M25 anticlockwise between J25 and J24 #HeartNews https://t.co/8Wsza7Jm8k,1485430081
One lane closed and slow traffic due to broken down vehicle on M25 anticlockwise between J25 and J24 #HeartNews https://t.co/E7FgsWZ3p4,1485430081
One lane closed and slow traffic due to broken down vehicle on M25 anticlockwise between J25 and J24 #HeartNews https://t.co/h4NEh1nnI1,1485430081
"New requirement for retained client as below: 50,000 - 80,000 sq ft - Weybridge- Gatwick along M25. https://t.co/F5kmdTji4H",1485430262
#M25 clockwise between J18 and J19 | Clockwise | Road Works | Hertfordshire https://t.co/gPrVDC7Z2c #east #uktraffic,1485430270
Low investment in fibre services in the UK is pushing us towards a system as bad as india... unless you live within the M25,1485430826
#M25 J23 anti-clockwise exit | Congestion https://t.co/NacbjCsd9f,1485430985
#M25 J23 anti-clockwise exit | Congestion https://t.co/OadxKTEG5p Thx 2 HW England,1485430990
#A1 northbound between A5135 and M25/A1(M) | Northbound | Road Works | Hertfordshire https://t.co/HfUnj3QxCJ #uktraffic,1485432089
Proper bit of snow! Lucky im on way home #laggers #m25,1485432758
Just posted a photo @ M25 motorway https://t.co/oInWJqNc4U,1485433569
link road from #M25 J27 clockwise to M11 J6 | Clockwise | Road Works | Essex https://t.co/Ni1BdsniVP #east #uktraffic,1485434814
M25 clockwise between J9 and J10 | Clockwise | Road Works,1485435997
M25 clockwise between J26 and J27 | Broken down vehicle https://t.co/RzgvIAieh9,1485436026
M25 clockwise between J26 and J27 | Broken down vehicle https://t.co/708edBXh82 Thx 2 HW England,1485436110
Eastern Traffic link road from M25 J16 anti-clockwise to M40 J1A northbound | Anti-Clockwise | Road… https://t.co/i9BppJ88PE Drive Safe All,1485436210
#M25 clockwise between J26 and J27 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,1485436324
#M25 clockwise between J26 and J27 - Broken down vehicle - Full details at https://t.co/LwI3prBa31,1485436324
Our Travel News: M25 clockwise between J9 and J10 | Clockwise | Road Works https://t.co/coZC03mjss #travel,1485436508
Pls b aware tht the West tunnel at #DartfordCrossing#A282#M25 is blocked due to a collision btwn 2 lorrys. Traffic diverted via East tunnel,1485436565
Pls b aware tht the West tunnel at #DartfordCrossing #A282 #M25 is blocked due to a collision btwn 2 lorrys.Traffic diverted via East tunnel,1485436607
Pls b aware tht the West tunnel at #DartfordCrossing #A282 #M25 is blocked due to a collision btwn 2 lorrys.Traffic diverted via East tunnel,1485436607
Pls b aware tht the West tunnel at #DartfordCrossing #A282 #M25 is blocked due to a collision btwn 2 lorrys.Traffic diverted via East tunne…,1485436634
Pls b aware tht the West tunnel at #DartfordCrossing#A282#M25 is blocked due to a collision btwn 2 lorrys. Traffic diverted via East tunnel…,1485436690
Helped nearby drivers by reporting a stand still traffic jam on M25 &gt; Dartford Crossing on @waze - Drive Social. https://t.co/6uRAbeXnyV,1485437569
13:33 M25 c/wise J12 &amp; J13 | Clockwise | Road Works https://t.co/DcNI4k6K8k,1485437591
M25 clockwise between J9 and J10 | Clockwise | Road Works https://t.co/1tF5MmnmwW,1485437675
